,Customer ID,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
6758,0083-PIVIK,0,0.0,0.8873239436619719,0.10982196439287857,0.8117647058823529,0.6268656716417911,0.6402896376644357,0.0,0.26666666666666666,0.09856594627348012,0.49653453175201834,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
6759,6169-PGNCD,0,0.0,0.7887323943661971,0.1290258051610322,0.03529411764705882,0.5577114427860697,0.47860027694438034,0.0,0.0,0.10313573015552416,0.37737477400029107,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
6760,4657-FWVFY,1,0.36363636363636365,0.5492957746478874,0.5885177035407082,0.27058823529411763,0.7771144278606965,0.4496422801753981,0.0,0.0,0.3301241051190557,0.4240548989043301,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
6761,2257-BOVXD,0,0.2727272727272727,0.18309859154929578,0.4428885777155431,0.12941176470588237,0.48109452736318403,0.11085852757904455,0.0,0.0,0.08695213088264998,0.10604633893015376,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
6762,7729-JTEEC,6,0.18181818181818182,0.014084507042253521,0.6175235047009402,0.2235294117647059,0.26119402985074625,0.008221786291253173,0.0,0.0,0.017319733387194506,0.010907360607728062,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
6763,9696-RMYBA,6,0.0,0.056338028169014086,0.24704940988197638,0.15294117647058825,0.6154228855721392,0.04382067851373182,0.0,0.0,0.017322538656612582,0.036706868551377406,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
6764,8690-UPCZI,6,0.45454545454545453,0.39436619718309857,0.7341468293658732,0.8117647058823529,0.5054726368159204,0.22382298638356798,0.0,0.26666666666666666,0.29856482416571295,0.2543397797955842,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
6765,9770-LXDBK,3,0.0,0.028169014084507043,0.29585917183436683,0.0,0.021393034825870634,0.005117701361643203,0.0,0.0,0.012446980407998385,0.007205230314819058,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
6766,4086-WITJG,3,0.7272727272727273,0.9859154929577465,0.29725945189037806,0.0,0.014427860696517405,0.1479690745441957,0.0,0.0,0.29597275522341165,0.19525036837325366,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
6767,8344-WFMFH,3,0.0,0.11267605633802817,0.5529105821164233,0.3411764705882353,0.3169154228855722,0.053686822063235634,0.0,0.0,0.0697838820440315,0.05949583458075695,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
6768,8822-KNBHV,1,0.0,0.6619718309859155,0.910382076415283,0.3176470588235294,0.6487562189054726,0.4464631894761135,0.0,0.0,0.6128054938396283,0.506019411305254,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
6769,8404-FYDIB,3,0.0,0.352112676056338,0.9975995199039807,0.5647058823529412,0.6805970149253732,0.2527059773828756,0.0,0.0,0.36373684328642925,0.2913543926315314,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
6770,2791-SFVEW,3,0.0,0.11267605633802817,0.6959391878375675,0.0,0.018905472636815905,0.025311562427879068,0.0,0.0,0.08783579074934357,0.04431350445476577,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
6771,6762-NSODU,3,0.8181818181818182,0.6338028169014085,0.2536507301460292,0.0,0.011442786069651727,0.10839487652896376,0.0,0.0,0.16362575461747347,0.1271176235451138,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
6772,9888-ZCUMM,5,0.2727272727272727,0.8873239436619719,0.0,0.2235294117647059,0.41592039800995023,0.4415705054234941,0.0,0.0,0.0,0.3197939785816668,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
6773,1074-WVEVG,3,0.5454545454545454,0.8169014084507042,0.6287257451490298,0.0,0.020895522388059716,0.1440341564735749,0.0,0.0,0.5202007450795575,0.25924194554598684,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
6774,9979-RGMZT,1,0.0,0.08450704225352113,0.7299459891978396,0.49411764705882355,0.754228855721393,0.07092660973921072,0.0,0.0,0.07165499674588748,0.07254737004075941,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
6775,2108-GLPQB,6,0.6363636363636364,0.3380281690140845,0.23204640928185635,0.11764705882352941,0.37114427860696514,0.15999307639049157,0.0,0.0,0.08135281312417245,0.13998518144368866,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
6776,5474-LAMUQ,3,0.8181818181818182,0.323943661971831,0.7161432286457291,0.0,0.01840796019900499,0.05943918762981768,0.0,0.0,0.24102874840099642,0.11471335459667938,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
6777,3468-DRVQJ,6,0.45454545454545453,0.1267605633802817,0.5275055011002201,0.3058823529411765,0.517910447761194,0.07585391183937226,0.0,0.0,0.07397495455463543,0.07680979563437972,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
6778,1122-YJBCS,6,0.6363636363636364,0.9577464788732394,0.28365673134626923,0.18823529411764706,0.3522388059701492,0.4368336025848142,0.0,0.0,0.27447317040328556,0.39818263619775246,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
6779,4990-ALDGW,3,0.0,0.7887323943661971,0.774754950990198,0.0,0.024875621890547265,0.1269328409877683,0.0,0.0,0.6192940820036356,0.2763886542710391,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
6780,4816-OKWNX,5,0.18181818181818182,0.6901408450704225,0.7243448689737948,0.25882352941176473,0.8472636815920399,0.602077082852527,0.0,0.0,0.5078940281424629,0.5875189622327517,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
6781,3315-IKYZQ,6,0.18181818181818182,0.38028169014084506,0.0,0.2235294117647059,0.32388059701492533,0.15785829679206093,0.0,0.0,0.0,0.11418650976168217,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
6782,4747-LCAQL,2,0.0,0.3380281690140845,0.15103020604120823,0.8352941176470589,0.6044776119402985,0.21730902377105932,0.0,0.0,0.05294946026616396,0.17305514811029957,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
6783,0898-XCGTF,1,0.09090909090909091,0.8450704225352113,0.4392878575715143,0.023529411764705882,0.7786069651741293,0.6525386568197553,0.0,0.0,0.3757826701676429,0.5847057780661952,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
6784,8006-PYCSW,3,0.0,0.014084507042253521,0.7101420284056811,0.0,0.01840796019900499,0.002423263327948303,0.0,0.0,0.019917412868331874,0.007479524133674751,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
6785,8249-THVEC,3,0.2727272727272727,0.704225352112676,0.752750550110022,0.0,0.011442786069651727,0.11296445880452342,0.0,0.0,0.5383676698310106,0.24214123121129155,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
6786,8722-PRFDV,5,0.9090909090909091,0.9859154929577465,0.9753950790158031,0.8352941176470589,0.5900497512437811,0.6410743134087238,0.0,0.0,0.9711730514598623,0.7538856897235152,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
6787,2164-SOQXL,3,0.9090909090909091,0.2676056338028169,0.29585917183436683,0.0,0.017910447761194038,0.04468612970228479,0.0,0.0,0.08297986938665589,0.05690676853448492,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
6788,4020-KIUDI,3,0.7272727272727273,0.07042253521126761,0.4746949389877976,0.0,0.01592039800995026,0.013852988691437803,0.0,0.0,0.039941425974550596,0.021731931312813705,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
6789,5850-BDWCY,3,0.0,0.07042253521126761,0.8637727545509102,0.0,0.019402985074626858,0.01209900761597046,0.0,0.0,0.07267892008348482,0.03021998698776884,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
6790,2038-YSEZE,3,0.0,0.39436619718309857,0.2748549709941988,0.023529411764705882,0.48955223880597015,0.20566582044772674,0.0,0.0,0.11177876523261294,0.18215451104618002,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
6791,0827-ITJPH,3,0.0,0.49295774647887325,0.17003400680136027,0.0,0.0029850746268656786,0.077336718209093,0.0,0.0,0.0858412441930923,0.08142177859471249,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
6792,8799-OXZMD,4,0.0,0.38028169014084506,0.0,0.16470588235294117,0.11442786069651742,0.08907223632587123,0.0,0.0,0.0,0.06433695323123137,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
6793,1705-GUHPV,3,0.0,0.8732394366197183,0.5349069813962792,0.0,0.05920398009950248,0.1845603507962151,0.0,0.0,0.4725812967077358,0.27441591305554947,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
6794,4779-ZGICK,3,0.0,0.6619718309859155,0.23724744948989795,0.0,0.052736318407960205,0.1332275559658435,0.0,0.0,0.15969837743216858,0.14394320779931058,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
6795,0048-PIHNL,3,0.45454545454545453,0.676056338028169,0.9917983596719343,0.0,0.021890547263681583,0.10178859912300947,0.0,0.0,0.6815177629659553,0.27671563257339454,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
6796,3967-KXAPS,8,0.45454545454545453,1.0,0.2718543708741748,0.058823529411764705,0.7368159203980099,0.7732633279483037,0.0,0.0,0.274490002019794,0.6419997357413209,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0
6797,3704-IEAXF,5,0.8181818181818182,1.0,0.0,0.6235294117647059,0.3522388059701492,0.43447957535195014,0.0,0.0,0.0,0.3146551507863368,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
6798,6810-VCAEX,6,0.0,0.647887323943662,0.0,0.03529411764705882,0.21293532338308457,0.20538310639279947,0.0,0.0,0.0,0.14862794552257155,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
6799,0674-EYYZV,6,0.0,0.0,0.7267453490698139,0.047058823529411764,0.36218905472636814,0.004136856681283175,0.0,0.0,0.010191543795866155,0.005822053557540654,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
6800,4480-MBMLB,1,0.0,0.49295774647887325,0.5683136627325465,0.047058823529411764,0.8611940298507462,0.4463016385875836,0.0,0.0,0.2869117350030297,0.40875214710176805,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
6801,1395-OFUWC,6,0.45454545454545453,0.5915492957746479,0.0,0.6235294117647059,0.10995024875621891,0.13907800600046158,0.0,0.0,0.0,0.1005763515242541,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
6802,2832-KJCRD,1,0.0,0.5211267605633803,0.47909581916383276,0.3176470588235294,0.8497512437810946,0.45807754442649434,0.0,0.9333333333333333,0.25530756973899776,0.41957253649863946,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
6803,4075-WKNIU,0,0.5454545454545454,0.1267605633802817,0.11182236447289458,0.6941176470588235,0.5482587064676616,0.08247172859450727,0.0,0.0,0.015681456047038758,0.06422823921766051,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
6804,5090-EMGTC,5,0.9090909090909091,0.8169014084507042,0.9151830366073215,0.12941176470588237,0.8139303482587065,0.6942130163858758,0.0,0.0,0.7572123476738707,0.728613026614863,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
6805,2346-CZYIL,3,0.0,0.36619718309859156,0.7955591118223645,0.0,0.020895522388059716,0.05917378259866144,0.0,0.0,0.30122702484346603,0.13246635301279985,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
6806,6258-NGCNG,3,0.0,0.08450704225352113,0.028205641128225642,0.0,0.05223880597014925,0.017793676436648972,0.0,0.0,0.002768800915639938,0.013506461793714323,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
6807,4186-ZBUEW,8,0.0,0.49295774647887325,0.5855171034206841,0.10588235294117647,0.5218905472636817,0.2876932840987768,0.0,0.4,0.2955968491213896,0.30141462019504967,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
6808,5274-XHAKY,0,0.9090909090909091,0.5633802816901409,0.03200640128025605,0.6941176470588235,0.7567164179104477,0.4471267020540041,0.0,0.0,0.018402567382571424,0.3293064547691165,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
6809,1442-BQPVU,3,0.0,0.16901408450704225,0.0,0.32941176470588235,0.10845771144278606,0.03904338795291945,0.0,0.0,0.0,0.02808082970535157,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
6810,3978-YNKDD,3,0.0,0.2535211267605634,0.7233446689337867,0.0,0.025870646766169167,0.05177705977382875,0.0,0.0,0.19273323009941876,0.09476349684478483,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
6811,4940-KHCWD,6,0.09090909090909091,0.8309859154929577,0.0,0.023529411764705882,0.19353233830845773,0.2619316870528502,0.0,0.0,0.0,0.18960894733056918,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
6812,9589-ABEPT,0,0.8181818181818182,0.9577464788732394,0.0616123224644929,0.23529411764705882,0.7383084577114428,0.7433360258481422,0.0,0.0,0.05961758567292803,0.5562569932379885,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
6813,9388-ZEYVT,5,0.0,0.5915492957746479,0.0,0.12941176470588237,0.2577114427860696,0.22069005308100623,0.0,0.0,0.0,0.15972095621501292,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
6814,0305-SQECB,3,0.0,0.14084507042253522,0.0,0.2,0.17711442786069648,0.04428802215555043,0.0,0.6666666666666666,0.0,0.040244255300644426,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
6815,7605-SNLQG,6,0.5454545454545454,0.6197183098591549,0.1298259651930386,0.25882352941176473,0.31840796019900497,0.254183014078006,0.0,0.0,0.08192789335487781,0.20841647167832697,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
6816,4670-TABXH,8,0.5454545454545454,1.0,0.4590918183636727,0.2,0.9104477611940298,0.8931571659358412,0.0,0.0,0.4635427186426984,0.7852446650688494,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
6817,0064-SUDOG,3,0.2727272727272727,0.15492957746478872,0.3856771354270854,0.0,0.020398009950248763,0.02373644126471267,0.0,0.0,0.06490271325658117,0.036335568381950796,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
6818,8561-NMTBD,8,0.2727272727272727,0.9295774647887324,0.40828165633126623,0.611764705882353,0.9363184079601989,0.850409646895915,0.0,0.0,0.38361217711349,0.7304377495195676,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
6819,5161-XEUVX,6,0.7272727272727273,0.5070422535211268,0.2626525305061012,0.6823529411764706,0.7567164179104477,0.3972017078236787,0.0,0.0,0.1362827935994973,0.3282661452854077,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
6820,8292-FRFZQ,6,0.0,0.5352112676056338,0.0,0.8588235294117647,0.22786069651741292,0.19410339256865913,0.0,0.0,0.0,0.1404534879636862,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
6821,8591-NXRCV,8,0.0,0.5633802816901409,0.6217243448689738,0.1411764705882353,0.5611940298507463,0.35447149780752363,0.0,0.6666666666666666,0.35746987140644987,0.3715987148331073,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0
6822,7895-VONWT,1,0.0,0.3380281690140845,0.0,0.6941176470588235,0.29850746268656714,0.14712670205400416,0.0,0.0,0.0,0.10640927648315185,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
6823,4526-RMTLL,2,0.0,0.09859154929577464,0.745749149829966,0.16470588235294117,0.5761194029850747,0.07235171936302792,0.0,0.0,0.08366435512466618,0.077160189262735,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
6824,6253-GNHWH,6,0.8181818181818182,0.9859154929577465,0.916383276655331,0.611764705882353,0.5258706467661691,0.6007558273713363,0.0,0.0,0.9124166834982833,0.7071512078126907,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
6825,4566-NECEV,1,0.0,0.056338028169014086,0.7827565513102621,0.23529411764705882,0.7791044776119402,0.05553888760673898,0.0,0.0,0.054885096164635654,0.056396648932344765,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
6826,8080-POTJR,8,0.0,0.4084507042253521,0.13482696539307862,0.21176470588235294,0.6074626865671642,0.2779021463189476,0.0,0.0,0.05672254763347473,0.21809201888613292,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
6827,6906-MPARY,2,0.0,0.5492957746478874,0.6455291058211643,0.8117647058823529,0.7099502487562188,0.4003404108008308,0.0,0.0,0.3621041764851097,0.3978590029419686,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
6828,3662-FXJFO,3,0.0,0.7464788732394366,0.21664332866573313,0.0,0.022388059701492536,0.11734364181860144,0.0,0.0,0.16405776610785702,0.133731616878436,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
6829,8107-RZLNV,1,0.9090909090909091,1.0,0.30186037207441485,1.0,0.8761194029850746,0.8708227555965844,0.0,0.0,0.30478691173500305,0.7217331020791137,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
6830,0516-OOHAR,5,0.7272727272727273,0.38028169014084506,0.15463092618523705,0.15294117647058825,0.8169154228855721,0.320816985921994,0.0,0.0,0.060717251284813395,0.250383425963248,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
6831,2027-CWDNU,5,0.09090909090909091,0.23943661971830985,0.5609121824364872,0.32941176470588235,0.6701492537313433,0.18263327948303718,0.0,0.0,0.14158755806907694,0.1743488448717927,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
6832,9912-OMZDS,1,0.09090909090909091,0.8169014084507042,0.7047409481896378,0.2235294117647059,0.8746268656716418,0.719755365797369,0.0,0.0,0.583094885432797,0.6952185904308252,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
6833,3733-ZEECP,6,0.2727272727272727,0.29577464788732394,0.5583116623324664,0.3176470588235294,0.32686567164179103,0.1400992384029541,0.0,0.0,0.17224915280863576,0.15266458047262166,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
6834,7878-RTCZG,3,0.0,0.0,0.04760952190438087,0.0,0.01641791044776118,0.00012693284098776804,0.0,0.0,0.000667654121501829,7.693607114245033e-05,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
6835,7103-IPXPJ,1,0.6363636363636364,0.6901408450704225,0.5213042608521704,0.21176470588235294,0.8074626865671642,0.5816928225248096,0.0,0.0,0.36552660517516106,0.5303061219369827,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
